,label
97190,negative
185582,negative
264699,negative
350860,negative
295304,negative
260541,negative
493020,negative
475687,negative
110860,negative
121101,negative
195918,negative
216541,negative
72626,negative
290581,negative
417762,negative
70880,negative
44596,negative
368991,negative
135446,negative
228114,negative
207493,negative
24938,negative
453326,negative
381971,negative
415966,negative
55796,negative
143735,negative
299160,negative
123078,negative
180863,negative
344415,negative
286233,negative
233790,negative
122362,negative
21340,negative
92165,negative
166638,negative
53994,negative
318850,negative
258483,negative
90840,negative
292734,negative
305644,negative
181712,negative
129567,negative
394682,negative
19609,negative
290419,negative
31386,negative
3140,negative
334783,negative
95015,negative
76472,negative
134442,negative
484628,negative
45920,negative
13620,negative
335367,negative
68293,negative
87727,negative
439162,negative
433874,negative
52150,negative
154316,negative
310199,negative
276585,negative
8278,negative
111856,negative
46632,negative
48547,negative
436241,negative
252719,negative
275340,negative
239633,negative
4065,negative
298620,negative
198867,negative
44963,negative
467613,negative
353900,negative
135984,negative
134782,negative
133833,negative
491601,negative
422775,negative
196201,negative
218570,negative
296024,negative
408025,negative
110854,negative
431057,negative
418595,negative
168617,negative
128225,negative
72627,negative
232511,negative
240246,negative
64894,negative
449137,negative
300156,negative
46251,negative
409562,negative
203478,negative
329364,negative
480375,negative
398841,negative
454767,negative
243928,negative
243250,negative
244734,negative
415941,negative
127720,negative
287196,negative
82606,negative
134380,negative
32962,negative
453695,negative
210115,negative
399042,negative
285643,negative
447478,negative
419624,negative
163757,negative
369794,negative
483160,negative
379505,negative
214735,negative
216683,negative
426381,negative
420050,negative
376580,negative
299372,negative
65292,negative
201166,negative
446519,negative
94583,negative
490296,negative
132367,negative
406064,negative
439448,negative
21081,negative
196709,negative
377670,negative
364236,negative
369868,negative
22021,negative
72152,negative
160407,negative
488858,negative
49183,negative
369813,negative
467817,negative
232153,negative
136334,negative
145514,negative
42373,negative
182710,negative
336508,negative
273768,negative
380734,negative
213855,negative
368062,negative
210788,negative
398731,negative
48093,negative
173442,negative
76750,negative
188880,negative
408227,negative
225438,negative
353283,negative
225381,negative
61968,negative
313230,negative
83504,negative
378547,negative
117807,negative
49469,negative
244015,negative
206109,negative
387155,negative
257005,negative
276756,negative
38293,negative
220216,negative
325826,negative
375971,negative
450124,negative
280496,negative
449688,negative
333595,negative
54138,negative
364275,negative
185450,negative
35363,negative
385637,negative
371089,negative
194123,negative
366936,negative
418850,negative
277656,negative
131839,negative
31395,negative
117772,negative
128461,negative
104198,negative
121653,negative
366991,negative
123160,negative
131124,negative
383702,negative
328020,negative
75763,negative
199655,negative
208603,negative
157163,negative
147896,negative
350345,negative
257651,negative
100189,negative
353819,negative
47066,negative
354515,negative
262170,negative
9519,negative
305355,negative
113505,negative
176806,negative
249901,negative
123315,negative
326733,negative
58666,negative
429868,negative
379550,negative
327654,negative
183156,negative
492725,negative
491002,negative
398039,negative
314153,negative
291584,negative
102131,negative
164058,negative
211530,negative
149271,negative
197036,negative
264410,negative
363517,negative
493263,negative
451689,negative
329457,negative
17610,negative
131801,negative
250869,negative
209770,negative
330896,negative
14190,negative
285533,negative
74480,negative
471752,negative
229181,negative
17920,negative
209010,negative
38749,negative
102984,negative
1287,negative
256032,negative
422861,negative
231753,negative
291278,negative
107246,negative
301919,negative
379784,negative
204115,negative
87751,negative
402880,negative
104310,negative
162165,negative
99666,negative
55842,negative
273570,negative
415590,negative
364106,negative
481965,negative
62236,negative
444609,negative
117816,negative
273175,negative
228658,negative
171653,negative
132572,negative
357321,negative
5415,negative
246254,negative
173181,negative
143487,negative
74691,negative
338279,negative
37165,negative
54247,negative
346979,negative
367544,negative
434399,negative
49819,negative
301380,negative
42659,negative
338168,negative
445989,negative
312011,negative
183224,negative
483835,negative
99252,negative
273926,negative
49861,negative
30841,negative
166816,negative
388821,negative
51416,negative
285227,negative
83347,negative
197789,negative
382041,negative
82755,negative
150846,negative
226065,negative
182863,negative
222596,negative
117806,negative
42388,negative
55371,negative
404840,negative
243161,negative
96730,negative
139760,negative
438204,negative
392841,negative
109277,negative
423247,negative
240050,negative
335714,negative
466866,negative
449717,negative
397201,negative
71707,negative
439826,negative
272996,negative
488975,negative
214296,negative
87803,negative
252627,negative
237369,negative
42392,negative
369566,negative
170754,negative
363320,negative
30942,negative
339949,negative
320021,negative
209350,negative
425998,negative
2717,negative
19424,negative
156984,negative
285365,negative
394439,negative
257527,negative
121365,negative
38014,negative
451592,negative
69848,negative
412351,negative
393144,negative
358109,negative
108909,negative
168287,negative
313194,negative
69961,negative
117664,negative
255452,negative
389912,negative
357271,negative
328193,negative
165120,negative
133867,negative
185685,negative
38465,negative
195828,negative
231842,negative
378135,negative
13239,negative
217292,negative
135406,negative
209961,negative
380316,negative
186451,negative
62251,negative
464121,negative
21345,negative
235835,negative
361236,negative
49537,negative
22335,negative
75234,negative
127863,negative
443153,negative
315225,negative
316883,negative
21668,negative
68282,negative
142739,negative
179812,negative
53615,negative
184610,negative
333565,negative
10146,negative
246697,negative
454381,negative
362245,negative
251982,negative
152034,negative
132646,negative
247263,negative
223337,negative
212193,negative
182221,negative
291286,negative
131751,negative
155303,negative
335309,negative
411557,negative
255622,negative
62099,negative
431779,negative
275605,negative
341813,negative
425915,negative
367191,negative
189182,negative
34537,negative
13083,negative
405255,negative
209297,negative
81705,negative
61027,negative
339771,negative
152609,negative
220228,negative
264429,negative
347325,negative
75904,negative
275581,negative
161436,negative
284730,negative
373421,negative
388429,negative
286975,negative
426715,negative
479489,negative
61223,negative
356968,negative
355173,negative
224653,negative
357246,negative
492905,negative
374177,negative
419261,negative
135990,negative
144227,negative
174945,negative
279181,negative
38314,negative
227878,negative
221001,negative
42608,negative
149571,negative
76667,negative
233630,negative
11428,negative
226435,negative
473418,negative
21987,negative
145226,negative
114642,negative
469232,negative
385270,negative
478376,negative
303026,negative
415438,negative
395,negative
11422,negative
21174,negative
79407,negative
117870,negative
446672,negative
324573,negative
174747,negative
285740,negative
336893,negative
228887,negative
274425,negative
325441,negative
343363,negative
339583,negative
215450,negative
333071,negative
215616,negative
439464,negative
55794,negative
180573,negative
405592,negative
410604,negative
437528,negative
208274,negative
103755,negative
89579,negative
65419,negative
409613,negative
304529,negative
112081,negative
54330,negative
22456,negative
140050,negative
219120,negative
422068,negative
370061,negative
382066,negative
67946,negative
111827,negative
97704,negative
129171,negative
38646,negative
257453,negative
277111,negative
12133,negative
87236,negative
191429,negative
419237,negative
210216,negative
334371,negative
358557,negative
24280,negative
454435,negative
120343,negative
24794,negative
487061,negative
115112,negative
126774,negative
135434,negative
275380,negative
142119,negative
437433,negative
65295,negative
289119,negative
470448,negative
272618,negative
426323,negative
365969,negative
321603,negative
422605,negative
132765,negative
264471,negative
481088,negative
280642,negative
114962,negative
174861,negative
469648,negative
233107,negative
269956,negative
10619,negative
34814,negative
137905,negative
204973,negative
204655,negative
109215,negative
252957,negative
124530,negative
331104,negative
362424,negative
18236,negative
297509,negative
418600,negative
10681,negative
88718,negative
81338,negative
324472,negative
288587,negative
104421,negative
483115,negative
451404,negative
484987,negative
441968,negative
247553,negative
338612,negative
176202,negative
257886,negative
128954,negative
184227,negative
383224,negative
213240,negative
142939,negative
108473,negative
117869,negative
217347,negative
370121,negative
441668,negative
356030,negative
39788,negative
421111,negative
156691,negative
182323,negative
124078,negative
317702,negative
319949,negative
352075,negative
374114,negative
386169,negative
415412,negative
333310,negative
176893,negative
234725,negative
359060,negative
216439,negative
481966,negative
76342,negative
328814,negative
258413,negative
273682,negative
373078,negative
144768,negative
223341,negative
469381,negative
82699,negative
22171,negative
328432,negative
297445,negative
270137,negative
392720,negative
472291,negative
480406,negative
360242,negative
177236,negative
308666,negative
398863,negative
208260,negative
130462,negative
389005,negative
180723,negative
263170,negative
373351,negative
310648,negative
382847,negative
317623,negative
417643,negative
54894,negative
349378,negative
138491,negative
76549,negative
113814,negative
461272,negative
273208,negative
100840,negative
320335,negative
408438,negative
20020,negative
347096,negative
358662,negative
405755,negative
361110,negative
1529,negative
282493,negative
487396,negative
14524,negative
365837,negative
407567,negative
224609,negative
239969,negative
171775,negative
354785,negative
382414,negative
292559,negative
394820,negative
393434,negative
165080,negative
284774,negative
315415,negative
293393,negative
410435,negative
328675,negative
137440,negative
474380,negative
248624,negative
114180,negative
398197,negative
231628,negative
348047,negative
350584,negative
128963,negative
184153,negative
123441,negative
389004,negative
20021,negative
295856,negative
81915,negative
220356,negative
38034,negative
263198,negative
28651,negative
161678,negative
137133,negative
17779,negative
180337,negative
408796,negative
368332,negative
319070,negative
411297,negative
193215,negative
284605,negative
458229,negative
355971,negative
172429,negative
12207,negative
26466,negative
222602,negative
35429,negative
260327,negative
262057,negative
395541,negative
420677,negative
209946,negative
420758,negative
351073,negative
101628,negative
74826,negative
246313,negative
177330,negative
12596,negative
312103,negative
155215,negative
185921,negative
227294,negative
346718,negative
72649,negative
226657,negative
4117,negative
322151,negative
117424,negative
87635,negative
168454,negative
421559,negative
72170,negative
379871,negative
21559,negative
441552,negative
363312,negative
267417,negative
237503,negative
138198,negative
78962,negative
58495,negative
103268,negative
254948,negative
330741,negative
355827,negative
139115,negative
203628,negative
371757,negative
350719,negative
314038,negative
213974,negative
362103,negative
144749,negative
334010,negative
71274,negative
172750,negative
344482,negative
64482,negative
245347,negative
170210,negative
421641,negative
222572,negative
360027,negative
31991,negative
196937,negative
33015,negative
237914,negative
476455,negative
299587,negative
90870,negative
11556,negative
108935,negative
273485,negative
398786,negative
271803,negative
88745,negative
65300,negative
46037,negative
38367,negative
311874,negative
45726,negative
377127,negative
265205,negative
462991,negative
439361,negative
313529,negative
165264,negative
299597,negative
291904,negative
337851,negative
464670,negative
433495,negative
430502,negative
159633,negative
334385,negative
413615,negative
461331,negative
270989,negative
261805,negative
187881,negative
472004,negative
198820,negative
252289,negative
274353,negative
185975,negative
293865,negative
461824,negative
426096,negative
460309,negative
2826,negative
295157,negative
355539,negative
166551,negative
113974,negative
188062,negative
9899,negative
1422,negative
38632,negative
437555,negative
280002,negative
107913,negative
454761,negative
405617,negative
190334,negative
391777,negative
75529,negative
33150,negative
340838,negative
248100,negative
177161,negative
104881,negative
299366,negative
117741,negative
280662,negative
91167,negative
463370,negative
259176,negative
361537,negative
127933,negative
425969,negative
202025,negative
45978,negative
464158,negative
22123,negative
171200,negative
139437,negative
331151,negative
205417,negative
307339,negative
16427,negative
447293,negative
200040,negative
72557,negative
74329,negative
464590,negative
194931,negative
25615,negative
54841,negative
165760,negative
93043,negative
104786,negative
130219,negative
492581,negative
135678,negative
3405,negative
345958,negative
3714,negative
399877,negative
447397,negative
176723,negative
232509,negative
464030,negative
482860,negative
409233,negative
468738,negative
95186,negative
352275,negative
490699,negative
151045,negative
166913,negative
52811,negative
11157,negative
357248,negative
356967,negative
333765,negative
479591,negative
398050,negative
31828,negative
33548,negative
417018,negative
2736,negative
34672,negative
289120,negative
22152,negative
19584,negative
3402,negative
203035,negative
138579,negative
14312,negative
3870,negative
400624,negative
370011,negative
226264,negative
405417,negative
165902,negative
296509,negative
434968,negative
229596,negative
136468,negative
466245,negative
439555,negative
102383,negative
8889,negative
38308,negative
122956,negative
21198,negative
364339,negative
35916,negative
376967,negative
76194,negative
167668,negative
65913,negative
254596,negative
371716,negative
51513,negative
208452,negative
258778,negative
261356,negative
90815,negative
486501,negative
444318,negative
218285,negative
114102,negative
404678,negative
127519,negative
410770,negative
331384,negative
385264,negative
238550,negative
78232,negative
437728,negative
404738,negative
406421,negative
400051,negative
404403,negative
13896,negative
87494,negative
400429,negative
136246,negative
114549,negative
396699,negative
154009,negative
294940,negative
161640,negative
380133,negative
180745,negative
83676,negative
398213,negative
46882,negative
400061,negative
365030,negative
274611,negative
15720,negative
154553,negative
243248,negative
83245,negative
187774,negative
290552,negative
209382,negative
92028,negative
194788,negative
129193,negative
434831,negative
286175,negative
432921,negative
262008,negative
240228,negative
234548,negative
481237,negative
305651,negative
401331,negative
274650,negative
273138,negative
347486,negative
329441,negative
4957,negative
58712,negative
176209,negative
286526,negative
235532,negative
52562,negative
428124,negative
50965,negative
218347,negative
475230,negative
132197,negative
332952,negative
179682,negative
392236,negative
110594,negative
224155,negative
359911,negative
283653,negative
24164,negative
341645,negative
287446,negative
66255,negative
307567,negative
163846,negative
335966,negative
348359,negative
29231,negative
292903,negative
321663,negative
234459,negative
67661,negative
37780,negative
404995,negative
21703,negative
87773,negative
273169,negative
53187,negative
447915,negative
321172,negative
474196,negative
465296,negative
42212,negative
178404,negative
250141,negative
464760,negative
447577,negative
38747,negative
409819,negative
467097,negative
234469,negative
173961,negative
218977,negative
82663,negative
306442,negative
380650,negative
435544,negative
289966,negative
224722,negative
189547,negative
149043,negative
95242,negative
58892,negative
68598,negative
206623,negative
18401,negative
439855,negative
66783,negative
413136,negative
42649,negative
204693,negative
81248,negative
22168,negative
131836,negative
482557,negative
29336,negative
381979,negative
55482,negative
7118,negative
173616,negative
97768,negative
449901,negative
280378,negative
68353,negative
311236,negative
423462,negative
182778,negative
471320,negative
277207,negative
226845,negative
84267,negative
270917,negative
227954,negative
19880,negative
69238,negative
250382,negative
172794,negative
234958,negative
235226,negative
395844,negative
217148,negative
47051,negative
383025,negative
348361,negative
403955,negative
297079,negative
141166,negative
144357,negative
100254,negative
64281,negative
471491,negative
439822,negative
389471,negative
250940,negative
63496,negative
150041,negative
492329,negative
346781,negative
197014,negative
248467,negative
274375,negative
20694,negative
232890,negative
213019,negative
291646,negative
300549,negative
92064,negative
320986,negative
238423,negative
185000,negative
140355,negative
266389,negative
264289,negative
462311,negative
430638,negative
5606,negative
43486,negative
328335,negative
321112,negative
401694,negative
254475,negative
257433,negative
1961,negative
114461,negative
384077,negative
157869,negative
326881,negative
120223,negative
92524,negative
420490,negative
76018,negative
190080,negative
468103,negative
443242,negative
226924,negative
490619,negative
52526,negative
371923,negative
410668,negative
360322,negative
247536,negative
415750,negative
432688,negative
411307,negative
108819,negative
52651,negative
214688,negative
94402,negative
289532,negative
108841,negative
334838,negative
68349,negative
363572,negative
35718,negative
334383,negative
3349,negative
248367,negative
210605,negative
391961,negative
58644,negative
348857,negative
241281,negative
97667,negative
356021,negative
208666,negative
229090,negative
39963,negative
82722,negative
483772,negative
7819,negative
119478,negative
128928,negative
38305,negative
333634,negative
424010,negative
352240,negative
191984,negative
262052,negative
414689,negative
85149,negative
398984,negative
6064,negative
461585,negative
243290,negative
239527,negative
190522,negative
378801,negative
229454,negative
323361,negative
198446,negative
192892,negative
388132,negative
350457,negative
244946,negative
398028,negative
434411,negative
441207,negative
265625,negative
11203,negative
149954,negative
345513,negative
480697,negative
204081,negative
300318,negative
316600,negative
169231,negative
311337,negative
171621,negative
488228,negative
405715,negative
277926,negative
202722,negative
62357,negative
386605,negative
307868,negative
215002,negative
396261,negative
207758,negative
465962,negative
436139,negative
420373,negative
253244,negative
56275,negative
232806,negative
293283,negative
274710,negative
457447,negative
132519,negative
227839,negative
89153,negative
431833,negative
126915,negative
374951,negative
311795,negative
203148,negative
273357,negative
478757,negative
357230,negative
351009,negative
81145,negative
142090,negative
311509,negative
107938,negative
210778,negative
299473,negative
473824,negative
315109,negative
414461,negative
336306,negative
261027,negative
291928,negative
314370,negative
16132,negative
255831,negative
40761,negative
209726,negative
111951,negative
175251,negative
372676,negative
180743,negative
38629,negative
67779,negative
318752,negative
242598,negative
86241,negative
153023,negative
26952,negative
378626,negative
256059,negative
8836,negative
335249,negative
312791,negative
62696,negative
268536,negative
341656,negative
20308,negative
250409,negative
169623,negative
349365,negative
72138,negative
181271,negative
324739,negative
240353,negative
156942,negative
474729,negative
457886,negative
59026,negative
462657,negative
202317,negative
49715,negative
741,negative
475314,negative
490386,negative
373637,negative
364871,negative
281080,negative
141876,negative
353190,negative
127740,negative
385584,negative
358111,negative
264375,negative
23860,negative
482717,negative
29380,negative
375152,negative
73292,negative
37210,negative
173207,negative
167765,negative
206791,negative
490906,negative
82116,negative
195855,negative
44237,negative
347133,negative
176009,negative
34572,negative
399713,negative
85420,negative
121667,negative
204221,negative
134770,negative
65835,negative
422389,negative
430322,negative
185670,negative
446055,negative
275063,negative
14786,negative
219460,negative
6792,negative
416770,negative
45773,negative
137469,negative
372407,negative
481994,negative
415472,negative
3522,negative
414037,negative
117751,negative
360280,negative
212610,negative
422052,negative
206861,negative
175144,negative
420054,negative
177304,negative
13226,negative
467289,negative
290573,negative
128765,negative
259531,negative
147240,negative
27746,negative
175276,negative
298726,negative
308412,negative
166812,negative
452506,negative
61884,negative
463338,negative
299939,negative
193187,negative
460226,negative
467445,negative
64155,negative
321590,negative
37260,negative
484888,negative
214683,negative
242930,negative
154961,negative
64768,negative
294794,negative
481763,negative
269799,negative
54316,negative
36331,negative
192874,negative
466418,negative
326532,negative
433620,negative
275619,negative
433484,negative
347169,negative
390852,negative
346815,negative
430252,negative
110894,negative
97634,negative
12436,negative
211344,negative
22263,negative
76925,negative
13438,negative
449252,negative
412153,negative
172775,negative
76582,negative
485202,negative
328337,negative
189196,negative
281939,negative
62292,negative
228003,negative
395155,negative
345850,negative
64680,negative
59871,negative
234887,negative
122538,negative
381185,negative
234599,negative
218065,negative
243522,negative
487735,negative
421234,negative
256345,negative
343217,negative
448891,negative
20807,negative
130304,negative
480246,negative
64384,negative
371104,negative
315419,negative
6989,negative
300573,negative
195074,negative
102867,negative
25682,negative
197810,negative
269537,negative
136835,negative
437735,negative
401467,negative
412099,negative
39837,negative
276816,negative
81552,negative
66397,negative
387064,negative
215421,negative
160729,negative
100223,negative
291325,negative
401261,negative
310775,negative
274743,negative
365497,negative
228552,negative
398317,negative
176441,negative
98682,negative
224314,negative
230465,negative
259877,negative
177930,negative
329921,negative
403300,negative
261592,negative
268858,negative
308978,negative
112673,negative
490910,negative
164480,negative
94017,negative
24171,negative
111318,negative
227382,negative
283567,negative
90602,negative
310919,negative
292230,negative
115231,negative
441578,negative
12506,negative
203227,negative
130693,negative
425,negative
339329,negative
386928,negative
346773,negative
307141,negative
157064,negative
225271,negative
484749,negative
42027,negative
330308,negative
72023,negative
416918,negative
230564,negative
99616,negative
234270,negative
264320,negative
347861,negative
418954,negative
267258,negative
138762,negative
478912,negative
91926,negative
2793,negative
87326,negative
264622,negative
18556,negative
113559,negative
391162,negative
224002,negative
182084,negative
468394,negative
115462,negative
416367,negative
390289,negative
336359,negative
478949,negative
118154,negative
448783,negative
293029,negative
246021,negative
457453,negative
152250,negative
176303,negative
120907,negative
402768,negative
222996,negative
389595,negative
440682,negative
74439,negative
231917,negative
159380,negative
76521,negative
275170,negative
168608,negative
442718,negative
162035,negative
199153,negative
134393,negative
220855,negative
346103,negative
193834,negative
329624,negative
99833,negative
130701,negative
187414,negative
236996,negative
152012,negative
225373,negative
130685,negative
70354,negative
20456,negative
394535,negative
460561,negative
160316,negative
437912,negative
179319,negative
474504,negative
257473,negative
456281,negative
141760,negative
262534,negative
492651,negative
254234,negative
332427,negative
220205,negative
246693,negative
113188,negative
363190,negative
166694,negative
176234,negative
91034,negative
55115,negative
391813,negative
67771,negative
445376,negative
7463,negative
221343,negative
252870,negative
286109,negative
463061,negative
16792,negative
299512,negative
29388,negative
481188,negative
396267,negative
64317,negative
202087,negative
57229,negative
75906,negative
277036,negative
42433,negative
234574,negative
273342,negative
453408,negative
481173,negative
8272,negative
19820,negative
171652,negative
373073,negative
34601,negative
97478,negative
293943,negative
59185,negative
445505,negative
114460,negative
16123,negative
60902,negative
428203,negative
19395,negative
217658,negative
252710,negative
148847,negative
56855,negative
370721,negative
376474,negative
167883,negative
236609,negative
269899,negative
196473,negative
218289,negative
454773,negative
247114,negative
307327,negative
60418,negative
484021,negative
189345,negative
306598,negative
437910,negative
140062,negative
260931,negative
142722,negative
361276,negative
125561,negative
178757,negative
197723,negative
401271,negative
146804,negative
276344,negative
398457,negative
366558,negative
471678,negative
165903,negative
95386,negative
438207,negative
202755,negative
219094,negative
412913,negative
299135,negative
128186,negative
30057,negative
108949,negative
341113,negative
396734,negative
226544,negative
201342,negative
371552,negative
266080,negative
274373,negative
340608,negative
321159,negative
293396,negative
100794,negative
236904,negative
13613,negative
129029,negative
413291,negative
424495,negative
160897,negative
395056,negative
68659,negative
220215,negative
58227,negative
136518,negative
354347,negative
464881,negative
308685,negative
172434,negative
486681,negative
321063,negative
168162,negative
382185,negative
169705,negative
224115,negative
191284,negative
103923,negative
428624,negative
151607,negative
474802,negative
467024,negative
405259,negative
396135,negative
224313,negative
182441,negative
177513,negative
165161,negative
354267,negative
54407,negative
445677,negative
16805,negative
223380,negative
226104,negative
378214,negative
465743,negative
38315,negative
82591,negative
405203,negative
123320,negative
444262,negative
403181,negative
296935,negative
411842,negative
245913,negative
350425,negative
144366,negative
171135,negative
294157,negative
348403,negative
100668,negative
214162,negative
349873,negative
270089,negative
2351,negative
130605,negative
10659,negative
153656,negative
75344,negative
421295,negative
215587,negative
233228,negative
247995,negative
75500,negative
269451,negative
490573,negative
437772,negative
200369,negative
294612,negative
169387,negative
171679,negative
102627,negative
22233,negative
293292,negative
138338,negative
143370,negative
237120,negative
292482,negative
429748,negative
224384,negative
446176,negative
41698,negative
422699,negative
248486,negative
324289,negative
335488,negative
57900,negative
72659,negative
376974,negative
16720,negative
226817,negative
258358,negative
211578,negative
430381,negative
130296,negative
93544,negative
359416,negative
220883,negative
371823,negative
325292,negative
149416,negative
322328,negative
111994,negative
343336,negative
474795,negative
45373,negative
161734,negative
143860,negative
176244,negative
141862,negative
226000,negative
321166,negative
254586,negative
72922,negative
340502,negative
142424,negative
109794,negative
26507,negative
365968,negative
226843,negative
200113,negative
184149,negative
252821,negative
376208,negative
154658,negative
36340,negative
436232,negative
225223,negative
270987,negative
405239,negative
78019,negative
74275,negative
307817,negative
26536,negative
202036,negative
230135,negative
476427,negative
444411,negative
358157,negative
243352,negative
449058,negative
284040,negative
223309,negative
249430,negative
24651,negative
232009,negative
107458,negative
7959,negative
89109,negative
38605,negative
263261,negative
198286,negative
338575,negative
90867,negative
469243,negative
304295,negative
315453,negative
260168,negative
215708,negative
400595,negative
227402,negative
183375,negative
455085,negative
166237,negative
57733,negative
130364,negative
470502,negative
63837,negative
353121,negative
353816,negative
395173,negative
393913,negative
113332,negative
214576,negative
373296,negative
415372,negative
264412,negative
407799,negative
230344,negative
4202,negative
376186,negative
203198,negative
277559,negative
225724,negative
269045,negative
462288,negative
222639,negative
262774,negative
34468,negative
34872,negative
179561,negative
175754,negative
348751,negative
276597,negative
1947,negative
401857,negative
165116,negative
239905,negative
389421,negative
451365,negative
230578,negative
223810,negative
346565,negative
417580,negative
430052,negative
46586,negative
314349,negative
256988,negative
68691,negative
146597,negative
181825,negative
199907,negative
184986,negative
353997,negative
469284,negative
333977,negative
347067,negative
453966,negative
276519,negative
324481,negative
264377,negative
415488,negative
301284,negative
128721,negative
349154,negative
237783,negative
490915,negative
332368,negative
92909,negative
68117,negative
128379,negative
459208,negative
412775,negative
115760,negative
65203,negative
119944,negative
386976,negative
47032,negative
227167,negative
12748,negative
444220,negative
188205,negative
59630,negative
442930,negative
411335,negative
297678,negative
232889,negative
266194,negative
275227,negative
93661,negative
353122,negative
255472,negative
319926,negative
397405,negative
306090,negative
235030,negative
229319,negative
90817,negative
463479,negative
20494,negative
379171,negative
39840,negative
292133,negative
66379,negative
361542,negative
481813,negative
346900,negative
106338,negative
47462,negative
162507,negative
253428,negative
465176,negative
155877,negative
333364,negative
485337,negative
156445,negative
165209,negative
491351,negative
260354,negative
42248,negative
263393,negative
276136,negative
239180,negative
222465,negative
107328,negative
310333,negative
52554,negative
107185,negative
61711,negative
139597,negative
144447,negative
141790,negative
161203,negative
382560,negative
24402,negative
31659,negative
226283,negative
112857,negative
337418,negative
137336,negative
94740,negative
83513,negative
167829,negative
492338,negative
482722,negative
446624,negative
382787,negative
226218,negative
247989,negative
2901,negative
487701,negative
291950,negative
65338,negative
97279,negative
244159,negative
134983,negative
308698,negative
34794,negative
8251,negative
464372,negative
160562,negative
143106,negative
313405,negative
295922,negative
370875,negative
244843,negative
320345,negative
370406,negative
284503,negative
488421,negative
420093,negative
375093,negative
335690,negative
467106,negative
208633,negative
24636,negative
199019,negative
117867,negative
472896,negative
77522,negative
379773,negative
306782,negative
406874,negative
34974,negative
484727,negative
271193,negative
38532,negative
28720,negative
422513,negative
224923,negative
369724,negative
43578,negative
211315,negative
315838,negative
444750,negative
332416,negative
403104,negative
276174,negative
212350,negative
485585,negative
142267,negative
367192,negative
297558,negative
201837,negative
379034,negative
399226,negative
35273,negative
253100,negative
369881,negative
118400,negative
469908,negative
85668,negative
43304,negative
5983,negative
378788,negative
92702,negative
259084,negative
452180,negative
147646,negative
66553,negative
271742,negative
77531,negative
411496,negative
361326,negative
30696,negative
114236,negative
410314,negative
484853,negative
239498,negative
179456,negative
394705,negative
100910,negative
465694,negative
365277,negative
310917,negative
370997,negative
211142,negative
312890,negative
242218,negative
47599,negative
384748,negative
137526,negative
291494,negative
22295,negative
72055,negative
452241,negative
305861,negative
86766,negative
144748,negative
443052,negative
411376,negative
343838,negative
240393,negative
424168,negative
297881,negative
107419,negative
162022,negative
24730,negative
405245,negative
350722,negative
333249,negative
421939,negative
74453,negative
250313,negative
108900,negative
449048,negative
279986,negative
45718,negative
278003,negative
180381,negative
404194,negative
478709,negative
338096,negative
141048,negative
86064,negative
335657,negative
261920,negative
417117,negative
232353,negative
128746,negative
55733,negative
314943,negative
197711,negative
303176,negative
145070,negative
439862,negative
178046,negative
180165,negative
468867,negative
149529,negative
175682,negative
484574,negative
312938,negative
443021,negative
291639,negative
254526,negative
325434,negative
15699,negative
33789,negative
4806,negative
309708,negative
379857,negative
386140,negative
113971,negative
221159,negative
201302,negative
2326,negative
203834,negative
484973,negative
384520,negative
422266,negative
63796,negative
403115,negative
78399,negative
448402,negative
443141,negative
415890,negative
235829,negative
123513,negative
280531,negative
246421,negative
260188,negative
149025,negative
144660,negative
396856,negative
278408,negative
68183,negative
8792,negative
196961,negative
277228,negative
343379,negative
120893,negative
483484,negative
9722,negative
333983,negative
30715,negative
264418,negative
69435,negative
102653,negative
381221,negative
267411,negative
173751,negative
353626,negative
476294,negative
488165,negative
167781,negative
153160,negative
415293,negative
195910,negative
12836,negative
22717,negative
429907,negative
310779,negative
286513,negative
282864,negative
47475,negative
469021,negative
62579,negative
164695,negative
237630,negative
136536,negative
346087,negative
108458,negative
186073,negative
43514,negative
228742,negative
38184,negative
132046,negative
181322,negative
118160,negative
264255,negative
458615,negative
438156,negative
16749,negative
255798,negative
378211,negative
84706,negative
152434,negative
133784,negative
320399,negative
76935,negative
63432,negative
35377,negative
420334,negative
118206,negative
333020,negative
461156,negative
19959,negative
73102,negative
410942,negative
265453,negative
5409,negative
9507,negative
295484,negative
20417,negative
178574,negative
347267,negative
114965,negative
468018,negative
430363,negative
233988,negative
286495,negative
21106,negative
362454,negative
231629,negative
372714,negative
221703,negative
367778,negative
166919,negative
133588,negative
487905,negative
62645,negative
259049,negative
68596,negative
272976,negative
334671,negative
474195,negative
482840,negative
405883,negative
388694,negative
308972,negative
192842,negative
426435,negative
472003,negative
32930,negative
99069,negative
260118,negative
63856,negative
469221,negative
27163,negative
319886,negative
110137,negative
273043,negative
77832,negative
173927,negative
403065,negative
160420,negative
465105,negative
261699,negative
492206,negative
92468,negative
35334,negative
26399,negative
418350,negative
134688,negative
139468,negative
110359,negative
60402,negative
186091,negative
234526,negative
233573,negative
163577,negative
492650,negative
486894,negative
149298,negative
204493,negative
3268,negative
148673,negative
366212,negative
422315,negative
111383,negative
488870,negative
276013,negative
207750,negative
252615,negative
327891,negative
136193,negative
440986,negative
352497,negative
136158,negative
121105,negative
68638,negative
327293,negative
127579,negative
22245,negative
366911,negative
115677,negative
424988,negative
200062,negative
98767,negative
9119,negative
3861,negative
306243,negative
92992,negative
